Trade_Num,Entry_Time,Exit_Time,Direction,Entry_Price,Exit_Price,Stop_Loss,Take_Profit,Position_Size,Profit,Profit_Pct,Actual_RR,Exit_Reason,Balance,peak,drawdown
1,2025-10-30 10:45:00+00:00,2025-10-30 12:15:00+00:00,BUY,0.79998,0.8021285807308164,0.7987557096345919,0.8021285807308164,5880.9578213086725,12.635712653607593,3.5099201815576646,1.7549600907788323,TAKE_PROFIT,372.6357126536076,372.6357126536076,0.0
2,2025-10-30 11:00:00+00:00,2025-10-30 12:15:00+00:00,BUY,0.80012,0.8021865392500438,0.7989367303749783,0.8021865392500438,6298.4074766009935,13.015906263164913,3.615529517545809,1.7464652234317861,TAKE_PROFIT,385.6516189167725,385.6516189167725,0.0
3,2025-10-30 11:30:00+00:00,2025-10-30 12:30:00+00:00,BUY,0.80048,0.8025567608839662,0.7992916195580169,0.8025567608839662,6490.373036991718,13.4789528455736,3.744153568214889,1.7475555896061845,TAKE_PROFIT,399.1305717623461,399.1305717623461,0.0
4,2025-10-30 11:45:00+00:00,2025-10-30 12:30:00+00:00,BUY,0.8007,0.8027598493922543,0.7995200753038728,0.8027598493922543,6765.356688819296,13.935615863848279,3.8710044066245217,1.7457464862082712,TAKE_PROFIT,413.0661876261944,413.0661876261944,0.0
5,2025-10-30 12:15:00+00:00,2025-10-30 12:45:00+00:00,BUY,0.80142,0.8036185436086275,0.8001707281956862,0.8036185436086275,6612.911396861157,14.538774085988912,4.038548357219142,1.7598601049313947,TAKE_PROFIT,427.6049617121833,427.6049617121833,0.0
6,2025-10-30 12:30:00+00:00,2025-10-30 13:30:00+00:00,BUY,0.80212,0.80161,0.8008021047531373,0.8044557904937256,6489.210166439129,-3.3094971848840236,-0.9193047735788955,-0.38698068091076243,Price (0.80161) crossed below EMA9 (0.80171),424.29546452729926,427.6049617121833,-0.00773961361821528
7,2025-10-30 12:45:00+00:00,2025-10-30 13:30:00+00:00,BUY,0.8029,0.80161,0.8015440972707703,0.8053118054584594,6258.494143873377,-8.073457445596045,-2.2426270682211236,-0.9513956806715521,Price (0.80161) crossed below EMA9 (0.80171),416.2220070817032,427.6049617121833,-0.026620258532317562
8,2025-10-30 13:00:00+00:00,2025-10-30 13:15:00+00:00,BUY,0.80328,0.8018816617514296,0.8018816617514296,0.8057766764971409,5953.094789579486,-8.324440141634065,-2.3123444837872404,-1.0,STOP_LOSS,407.89756694006917,427.6049617121833,-0.04608785336167119
9,2025-10-31 06:45:00+00:00,2025-10-31 07:45:00+00:00,BUY,0.80256,0.8025,0.801819636059256,0.8037407278814882,11018.839370543503,-0.6611303622332714,-0.18364732284257537,-0.08104122404956741,Price (0.80250) crossed below EMA9 (0.80251),407.2364365778359,427.6049617121833,-0.04763397752165762
10,2025-10-31 07:00:00+00:00,2025-10-31 07:45:00+00:00,BUY,0.803,0.8025,0.8021989477693091,0.8043021044613818,10167.537670460775,-5.0837688352309565,-1.4121580097863768,-0.6241790245921777,Price (0.80250) crossed below EMA9 (0.80251),402.15266774260493,427.6049617121833,-0.05952291542096289
11,2025-10-31 12:00:00+00:00,2025-10-31 13:45:00+00:00,BUY,0.80384,0.80378,0.8027835541400801,0.8056528917198398,7613.313336721009,-0.45679880020287217,-0.12688855561190893,-0.05679420240663965,Price (0.80378) crossed below EMA9 (0.80378),401.69586894240206,427.6049617121833,-0.06059118833897067
12,2025-10-31 13:30:00+00:00,2025-10-31 13:45:00+00:00,BUY,0.80464,0.8034991780881752,0.8034991780881752,0.8066216438236498,7042.218680737851,-8.033917378848042,-2.2316437163466785,-1.0,STOP_LOSS,393.661951563554,427.6049617121833,-0.0793793645721913
13,2025-10-31 20:30:00+00:00,,BUY,0.80516,0.80454,0.8041669252847222,0.8068461494305557,7928.143683598797,-4.915449083830889,-1.365402523286358,-0.6243236188190928,Price (0.80454) crossed below EMA9 (0.80466),388.7465024797231,427.6049617121833,-0.09087466870558772
14,2025-11-03 08:30:00+00:00,2025-11-03 11:45:00+00:00,BUY,0.80639,0.80702,0.8053226060267031,0.8082247879465938,7284.030305679573,4.588939092577464,1.27470530349374,0.5902225567697321,Price (0.80702) crossed below EMA9 (0.80708),393.33544157230057,427.6049617121833,-0.0801429431563734
15,2025-11-03 09:45:00+00:00,2025-11-03 11:45:00+00:00,BUY,0.80722,0.80702,0.806125154398972,0.8091096912020562,7185.222120872101,-1.4370444241750597,-0.3991790067152944,-0.1826741595456903,Price (0.80702) crossed below EMA9 (0.80708),391.8983971481255,427.6049617121833,-0.083503625451595
16,2025-11-03 13:00:00+00:00,2025-11-03 14:30:00+00:00,BUY,0.80788,0.80804,0.8067449951835753,0.8098500096328494,6905.669323635424,1.1049070917812396,0.3069186366058999,0.14096856478895198,Price (0.80804) crossed below EMA9 (0.80822),393.00330423990675,427.6049617121833,-0.08091968188050769
17,2025-11-03 13:15:00+00:00,2025-11-03 14:30:00+00:00,BUY,0.80806,0.80804,0.8069353526704628,0.8100092946590745,6988.916328136875,-0.13977832656287728,-0.03882731293413258,-0.017783352589517968,Price (0.80804) crossed below EMA9 (0.80822),392.8635259133439,427.6049617121833,-0.08124656846761176
18,2025-11-03 13:30:00+00:00,2025-11-03 14:30:00+00:00,BUY,0.80818,0.80804,0.8070292560511441,0.8101814878977119,6827.992036002845,-0.9559188850405963,-0.26553302362238784,-0.12166042683884183,Price (0.80804) crossed below EMA9 (0.80822),391.9076070283033,427.6049617121833,-0.08348208716040939
19,2025-11-03 13:45:00+00:00,2025-11-03 14:30:00+00:00,BUY,0.80833,0.80804,0.8071793091903481,0.810331381619304,6811.692658723105,-1.9753908710297854,-0.5487196863971626,-0.2520225220950003,Price (0.80804) crossed below EMA9 (0.80822),389.9322161572735,427.6049617121833,-0.08810175027919098
20,2025-11-03 14:15:00+00:00,2025-11-03 14:30:00+00:00,BUY,0.809,0.80804,0.8078463431284124,0.8110073137431754,6759.934010892805,-6.4895366504575795,-1.8026490695715498,-0.8321365075205942,Price (0.80804) crossed below EMA9 (0.80822),383.4426795068159,427.6049617121833,-0.10327822677392733
21,2025-11-04 00:15:00+00:00,2025-11-04 02:30:00+00:00,BUY,0.80948,0.80895,0.8086358253843798,0.8108683492312402,9084.439934861915,-4.814753165477092,-1.3374314348547478,-0.6278321927634436,Price (0.80895) crossed below EMA9 (0.80926),378.6279263413388,427.6049617121833,-0.11453804271759231
22,2025-11-04 01:15:00+00:00,2025-11-04 02:30:00+00:00,BUY,0.8098,0.80895,0.8088962494482318,0.8113075011035363,8379.036131166102,-7.122180711491333,-1.9783835309698146,-0.9405250136080265,Price (0.80895) crossed below EMA9 (0.80926),371.50574562984747,427.6049617121833,-0.1311940251060409
23,2025-11-04 12:15:00+00:00,2025-11-04 12:45:00+00:00,BUY,0.8098,0.8086632487272918,0.8086632487272918,0.8117735025454165,6536.271470271192,-7.43011491259695,-2.063920809054708,-1.0,STOP_LOSS,364.07563071725053,427.6049617121833,-0.14857014460392004
24,2025-11-04 15:00:00+00:00,2025-11-04 15:15:00+00:00,BUY,0.81022,0.8094,0.8090379876908086,0.8122840246183831,6160.268008821187,-5.051419767233638,-1.4031721575648994,-0.6937322002686698,Price (0.80940) crossed below EMA9 (0.80957),359.0242109500169,427.6049617121833,-0.16038343074308722
25,2025-11-04 19:45:00+00:00,2025-11-04 20:45:00+00:00,BUY,0.81048,0.81036,0.8094877023847123,0.8121645952305753,7236.220372170286,-0.8683464446604994,-0.2412073457390276,-0.12093146063363816,Price (0.81036) crossed below EMA9 (0.81038),358.15586450535636,427.6049617121833,-0.16241415190493613
26,2025-11-04 20:00:00+00:00,2025-11-04 20:45:00+00:00,BUY,0.8107,0.81036,0.80971786650009,0.8123642669998199,7293.425273411356,-2.4797645929599117,-0.6888234980444199,-0.34618511641358674,Price (0.81036) crossed below EMA9 (0.81038),355.67609991239647,427.6049617121833,-0.16821334699151932
