rr,di,persist,adx_min,adx_rising,atr_ratio,di_slope,avoid_hours,trades,wins,win_rate,roi,sharpe,max_dd,avg_r
3.0,30,3,30,True,1.2,True,current,25,10,40.0,15.58,4.57,-5.85,0.623
3.5,35,3,20,False,0.8,True,plus9,27,10,37.0,18.91,4.56,-4.9,0.7
4.0,35,3,30,False,0.8,False,long_london,32,11,34.4,24.65,4.56,-4.9,0.77
3.5,30,3,30,False,1.0,True,deep_prelondon,38,14,36.8,27.18,4.56,-4.9,0.715
4.0,35,3,30,False,0.0,False,current,32,11,34.4,24.65,4.56,-4.9,0.77
3.5,35,3,20,False,0.0,True,plus9,27,10,37.0,18.91,4.56,-4.9,0.7
4.0,35,3,30,False,0.8,False,deep_prelondon,29,10,34.5,22.29,4.56,-3.94,0.769
4.0,35,3,30,False,0.8,False,plus9,32,11,34.4,24.65,4.56,-4.9,0.77
3.0,25,1,20,True,1.2,False,deep_prelondon,55,22,40.0,37.52,4.56,-6.85,0.682
4.0,35,3,30,False,0.0,False,plus20,32,11,34.4,24.65,4.56,-4.9,0.77
1.5,35,3,30,False,0.0,True,plus9,29,16,55.2,11.36,4.56,-2.97,0.392
4.0,35,3,20,True,0.0,True,none,29,10,34.5,22.29,4.56,-3.94,0.769
4.0,35,3,30,False,0.0,False,plus9,32,11,34.4,24.65,4.56,-4.9,0.77
2.5,30,3,25,True,1.2,True,none,32,14,43.8,17.91,4.56,-6.87,0.56
4.0,35,3,30,False,0.8,False,current,32,11,34.4,24.65,4.56,-4.9,0.77
4.0,35,3,30,False,0.0,False,long_london,32,11,34.4,24.65,4.56,-4.9,0.77
1.5,35,3,25,True,0.0,True,plus9,29,16,55.2,11.36,4.56,-2.97,0.392
1.5,35,3,25,True,0.0,True,current,29,16,55.2,11.36,4.56,-2.97,0.392
1.5,35,3,25,True,0.0,True,plus6,29,16,55.2,11.36,4.56,-2.97,0.392
2.5,35,2,30,True,0.0,True,deep_prelondon,30,13,43.3,16.2,4.56,-2.97,0.54
4.0,35,3,30,False,0.8,False,plus20,32,11,34.4,24.65,4.56,-4.9,0.77
3.0,35,3,20,True,0.0,True,none,30,12,40.0,18.98,4.56,-3.94,0.633
3.0,25,2,20,False,1.2,True,plus20,43,17,39.5,27.28,4.56,-9.56,0.634
3.5,30,2,30,False,1.0,True,long_london,41,15,36.6,29.01,4.56,-4.9,0.708
3.0,35,3,30,True,0.0,True,none,25,10,40.0,15.58,4.56,-4.9,0.623
2.5,25,3,20,True,1.2,False,plus20,51,22,43.1,28.63,4.56,-5.85,0.561
4.0,35,3,30,False,0.8,False,none,35,12,34.3,27.06,4.55,-4.9,0.773
1.5,35,1,25,False,1.2,False,deep_prelondon,40,22,55.0,15.79,4.55,-4.44,0.395
2.0,35,2,25,True,1.2,False,plus6,31,15,48.4,14.6,4.55,-7.75,0.471
2.0,35,2,25,True,1.2,False,current,31,15,48.4,14.6,4.55,-7.75,0.471
2.0,35,2,25,False,1.2,False,current,31,15,48.4,14.6,4.55,-7.75,0.471
2.0,35,2,25,False,1.2,False,plus6,31,15,48.4,14.6,4.55,-7.75,0.471
1.5,25,2,25,False,1.5,False,plus9,20,11,55.0,7.61,4.55,-4.44,0.38
1.5,25,2,25,False,1.5,False,plus20,20,11,55.0,7.61,4.55,-4.44,0.38
1.5,25,2,25,False,1.5,False,deep_prelondon,20,11,55.0,7.61,4.55,-4.44,0.38
1.5,25,2,25,False,1.5,False,plus6,20,11,55.0,7.61,4.55,-4.44,0.38
3.0,35,1,0,True,1.0,False,eu_open,45,18,40.0,29.78,4.55,-6.85,0.662
1.5,35,1,30,False,1.0,True,long_london,42,23,54.8,16.36,4.55,-3.94,0.389
1.5,35,3,0,False,1.0,True,plus9,29,16,55.2,11.36,4.55,-3.94,0.392
1.5,35,2,30,True,1.2,True,deep_prelondon,20,11,55.0,7.61,4.55,-2.97,0.38
1.5,35,2,30,False,1.2,True,deep_prelondon,20,11,55.0,7.61,4.55,-2.97,0.38
1.5,35,2,30,True,0.0,True,plus20,33,18,54.5,12.44,4.55,-3.94,0.377
1.5,25,2,25,False,1.5,False,long_london,20,11,55.0,7.61,4.55,-4.44,0.38
1.5,25,2,25,False,1.5,False,none,20,11,55.0,7.61,4.55,-4.44,0.38
1.5,25,1,25,False,1.5,False,long_london,20,11,55.0,7.61,4.55,-4.44,0.38
1.5,25,1,25,False,1.5,False,plus6,20,11,55.0,7.61,4.55,-4.44,0.38
1.5,25,1,25,False,1.5,False,plus20,20,11,55.0,7.61,4.55,-4.44,0.38
1.5,25,1,25,False,1.5,False,current,20,11,55.0,7.61,4.55,-4.44,0.38
1.5,25,2,25,False,1.5,False,current,20,11,55.0,7.61,4.55,-4.44,0.38
1.5,25,1,25,False,1.5,False,deep_prelondon,20,11,55.0,7.61,4.55,-4.44,0.38
1.5,25,1,25,False,1.5,False,plus9,20,11,55.0,7.61,4.55,-4.44,0.38
1.5,25,1,25,False,1.5,False,none,20,11,55.0,7.61,4.55,-4.44,0.38
2.0,35,1,25,True,1.2,False,plus6,35,17,48.6,16.85,4.54,-7.78,0.481
2.0,35,1,25,True,1.2,False,current,35,17,48.6,16.85,4.54,-7.78,0.481
4.0,35,3,20,False,1.0,True,plus9,23,8,34.8,17.7,4.54,-5.85,0.77
4.0,35,3,20,False,1.0,True,plus20,23,8,34.8,17.7,4.54,-6.79,0.77
3.0,35,2,25,True,0.8,True,none,33,13,39.4,20.11,4.54,-2.97,0.609
2.0,35,1,25,False,1.2,False,long_london,35,17,48.6,16.85,4.54,-7.78,0.481
2.0,35,2,30,True,1.0,True,plus20,27,13,48.1,12.38,4.54,-2.97,0.459
1.5,35,2,0,False,1.2,False,long_london,31,17,54.8,11.9,4.54,-3.98,0.384
3.5,30,1,30,True,1.2,True,long_london,30,11,36.7,20.62,4.53,-7.73,0.687
3.5,30,1,30,True,1.2,True,plus6,30,11,36.7,20.62,4.53,-7.73,0.687
3.5,30,1,30,True,1.2,True,current,30,11,36.7,20.62,4.53,-7.73,0.687
3.5,30,1,30,True,1.2,True,plus20,30,11,36.7,20.62,4.53,-7.73,0.687
4.0,35,3,20,False,0.8,True,plus20,26,9,34.6,19.98,4.53,-6.88,0.768
3.0,35,1,30,False,1.0,False,plus20,41,16,39.0,24.82,4.53,-3.94,0.605
2.0,35,2,25,True,1.2,False,none,31,15,48.4,14.6,4.53,-8.68,0.471
2.5,35,2,20,False,1.0,True,plus9,30,13,43.3,16.2,4.53,-4.02,0.54
2.5,35,3,25,True,1.2,False,deep_prelondon,23,10,43.5,12.33,4.53,-5.42,0.536
4.0,35,3,20,False,0.0,True,plus20,26,9,34.6,19.98,4.53,-6.88,0.768
2.5,35,2,20,True,1.0,True,plus9,30,13,43.3,16.2,4.53,-4.02,0.54
2.5,35,3,20,True,1.2,False,deep_prelondon,23,10,43.5,12.33,4.53,-5.42,0.536
3.5,35,2,25,False,1.0,False,none,41,15,36.6,29.01,4.53,-5.45,0.708
2.5,35,2,0,True,1.0,True,plus9,30,13,43.3,16.2,4.53,-4.02,0.54
2.5,35,3,0,True,1.2,False,deep_prelondon,23,10,43.5,12.33,4.53,-5.42,0.536
2.5,35,2,0,False,1.0,True,plus9,30,13,43.3,16.2,4.53,-4.02,0.54
3.5,30,1,30,True,1.2,True,plus9,30,11,36.7,20.62,4.53,-7.73,0.687
1.5,35,2,25,True,1.2,False,long_london,31,17,54.8,11.9,4.52,-5.89,0.384
3.0,35,3,20,True,0.0,True,eu_open,25,10,40.0,15.58,4.52,-6.85,0.623
3.5,35,2,30,False,1.0,False,deep_prelondon,33,12,36.4,22.36,4.52,-3.94,0.677
3.0,30,3,30,True,1.2,True,eu_open,25,10,40.0,15.58,4.52,-5.01,0.623
4.0,35,3,20,False,1.0,False,none,35,12,34.3,27.06,4.52,-4.9,0.773
4.0,35,1,30,False,1.0,True,eu_open,32,11,34.4,24.65,4.52,-3.94,0.77
4.0,35,3,20,False,0.0,True,plus9,26,9,34.6,19.98,4.52,-5.94,0.768
2.0,35,2,20,False,1.2,False,eu_open,27,13,48.1,12.38,4.52,-5.85,0.459
2.0,35,2,0,True,1.2,False,eu_open,27,13,48.1,12.38,4.52,-5.85,0.459
1.5,35,3,25,False,0.0,True,plus20,29,16,55.2,11.36,4.52,-3.47,0.392
2.0,35,2,20,True,1.2,False,eu_open,27,13,48.1,12.38,4.52,-5.85,0.459
2.0,35,2,30,False,1.2,False,eu_open,27,13,48.1,12.38,4.52,-4.9,0.459
4.0,35,3,20,False,0.8,True,plus9,26,9,34.6,19.98,4.52,-5.94,0.768
3.5,35,1,25,False,1.0,False,eu_open,49,18,36.7,36.02,4.52,-4.9,0.735
2.0,35,2,0,False,1.2,False,eu_open,27,13,48.1,12.38,4.52,-5.85,0.459
4.0,35,3,30,False,1.0,False,deep_prelondon,26,9,34.6,19.98,4.52,-5.94,0.768
3.0,35,3,20,True,0.8,True,eu_open,25,10,40.0,15.58,4.52,-6.85,0.623
2.0,35,2,30,True,1.2,False,eu_open,27,13,48.1,12.38,4.52,-4.9,0.459
4.0,30,3,25,False,1.2,True,plus20,26,9,34.6,19.98,4.51,-6.88,0.768
4.0,30,3,25,False,1.2,True,long_london,26,9,34.6,19.98,4.51,-6.88,0.768
4.0,30,3,25,False,1.2,True,current,26,9,34.6,19.98,4.51,-6.88,0.768
2.5,35,2,20,True,1.2,True,deep_prelondon,23,10,43.5,12.33,4.51,-5.42,0.536
2.5,35,2,0,True,1.2,True,deep_prelondon,23,10,43.5,12.33,4.51,-5.42,0.536
2.5,35,2,0,False,1.2,True,deep_prelondon,23,10,43.5,12.33,4.51,-5.42,0.536
2.5,35,2,20,False,1.2,True,deep_prelondon,23,10,43.5,12.33,4.51,-5.42,0.536
2.5,35,2,25,True,0.0,True,none,35,15,42.9,18.46,4.51,-2.97,0.527
4.0,35,3,0,True,0.8,True,deep_prelondon,23,8,34.8,17.7,4.51,-5.94,0.77
3.0,30,2,25,False,1.2,True,current,35,14,40.0,22.48,4.51,-9.62,0.642
3.0,30,2,20,False,1.2,True,plus20,35,14,40.0,22.48,4.51,-11.41,0.642
4.0,35,3,20,True,0.8,True,deep_prelondon,23,8,34.8,17.7,4.51,-5.94,0.77
3.0,30,2,25,False,1.2,True,plus6,35,14,40.0,22.48,4.51,-9.62,0.642
3.0,35,1,30,False,0.8,False,deep_prelondon,46,18,39.1,28.49,4.51,-3.94,0.619
2.5,35,2,25,False,0.0,True,none,35,15,42.9,18.46,4.51,-2.97,0.527
1.5,35,1,0,True,1.0,False,deep_prelondon,63,35,55.6,27.09,4.51,-7.31,0.43
4.0,30,3,25,False,1.2,True,plus6,26,9,34.6,19.98,4.51,-6.88,0.768
4.0,30,3,25,False,1.2,True,plus9,26,9,34.6,19.98,4.51,-6.88,0.768
3.5,35,2,0,False,1.0,True,long_london,30,11,36.7,20.62,4.51,-3.94,0.687
3.0,35,1,20,True,1.0,False,deep_prelondon,46,18,39.1,28.49,4.5,-4.96,0.619
3.0,35,1,20,False,1.2,False,none,33,13,39.4,20.11,4.5,-5.85,0.609
3.0,35,3,25,False,0.0,True,deep_prelondon,25,10,40.0,15.58,4.5,-5.85,0.623
4.0,35,2,25,False,1.0,False,plus20,35,12,34.3,27.06,4.49,-5.94,0.773
3.5,35,3,30,True,1.0,True,eu_open,19,7,36.8,12.77,4.49,-2.97,0.672
3.0,35,1,0,True,1.2,False,plus9,38,15,39.5,23.64,4.49,-8.76,0.622
3.5,35,2,0,True,1.0,True,current,30,11,36.7,20.62,4.49,-3.94,0.687
3.5,35,2,0,True,1.0,True,plus6,30,11,36.7,20.62,4.49,-3.94,0.687
3.5,35,2,0,True,1.0,True,plus9,30,11,36.7,20.62,4.49,-3.94,0.687
4.0,35,3,30,False,0.0,True,deep_prelondon,23,8,34.8,17.7,4.49,-6.79,0.77
3.0,25,3,30,False,1.5,False,plus20,10,4,40.0,5.96,4.48,-2.97,0.596
3.0,25,3,30,False,1.5,False,plus9,10,4,40.0,5.96,4.48,-2.97,0.596
3.0,25,3,30,False,1.5,False,deep_prelondon,10,4,40.0,5.96,4.48,-2.97,0.596
2.0,35,1,30,False,1.0,True,long_london,40,19,47.5,17.96,4.48,-3.97,0.449
4.0,35,1,25,True,1.2,True,plus9,23,8,34.8,17.7,4.48,-6.88,0.77
4.0,35,1,25,True,1.2,True,plus20,23,8,34.8,17.7,4.48,-6.88,0.77
4.0,35,1,25,True,1.2,True,current,23,8,34.8,17.7,4.48,-6.88,0.77
4.0,35,3,0,True,1.0,False,plus6,29,10,34.5,22.29,4.48,-4.9,0.769
4.0,35,3,0,True,1.0,False,current,29,10,34.5,22.29,4.48,-4.9,0.769
1.5,25,2,20,True,1.2,False,deep_prelondon,71,39,54.9,29.57,4.48,-3.51,0.416
1.5,35,2,0,False,1.2,False,plus9,33,18,54.5,12.44,4.48,-3.94,0.377
1.5,35,2,0,False,1.2,False,plus6,33,18,54.5,12.44,4.48,-3.94,0.377
1.5,35,2,0,False,1.2,False,current,33,18,54.5,12.44,4.48,-3.94,0.377
4.0,35,3,0,True,1.0,False,long_london,29,10,34.5,22.29,4.48,-4.9,0.769
4.0,35,3,0,True,1.0,False,plus9,29,10,34.5,22.29,4.48,-4.9,0.769
3.0,25,3,30,False,1.5,False,current,10,4,40.0,5.96,4.48,-2.97,0.596
2.5,35,1,25,True,1.2,True,current,30,13,43.3,16.2,4.48,-8.23,0.54
2.5,35,1,25,True,1.2,True,plus20,30,13,43.3,16.2,4.48,-8.23,0.54
2.5,35,1,25,True,1.2,True,plus6,30,13,43.3,16.2,4.48,-8.23,0.54
4.0,35,2,25,False,0.8,False,long_london,41,14,34.1,32.01,4.48,-5.85,0.781
3.0,35,1,30,True,1.2,False,plus6,28,11,39.3,16.68,4.48,-5.91,0.596
3.0,35,1,30,True,1.2,False,current,28,11,39.3,16.68,4.48,-5.91,0.596
3.0,35,1,30,True,1.2,False,plus9,28,11,39.3,16.68,4.48,-5.91,0.596
3.0,30,3,30,False,1.5,False,deep_prelondon,10,4,40.0,5.96,4.48,-2.97,0.596
3.0,30,3,30,False,1.5,False,plus6,10,4,40.0,5.96,4.48,-2.97,0.596
3.0,30,3,30,False,1.5,False,long_london,10,4,40.0,5.96,4.48,-2.97,0.596
3.0,30,3,30,False,1.5,False,plus9,10,4,40.0,5.96,4.48,-2.97,0.596
3.0,30,3,0,False,1.2,True,plus9,33,13,39.4,20.11,4.48,-5.96,0.609
2.5,35,1,20,False,1.2,False,plus20,37,16,43.2,20.2,4.48,-5.85,0.546
3.0,30,3,30,True,1.5,False,current,10,4,40.0,5.96,4.48,-2.97,0.596
3.0,30,3,30,True,1.5,False,plus20,10,4,40.0,5.96,4.48,-2.97,0.596
2.5,35,1,20,True,1.2,False,plus6,37,16,43.2,20.2,4.48,-5.85,0.546
3.0,30,3,30,True,1.5,False,none,10,4,40.0,5.96,4.48,-2.97,0.596
3.0,30,3,30,False,1.5,False,none,10,4,40.0,5.96,4.48,-2.97,0.596
4.0,35,1,25,True,1.2,True,long_london,23,8,34.8,17.7,4.48,-6.88,0.77
4.0,35,1,25,True,1.2,True,plus6,23,8,34.8,17.7,4.48,-6.88,0.77
3.0,35,1,30,False,0.8,True,current,46,18,39.1,28.49,4.48,-4.9,0.619
3.0,35,1,30,False,0.0,True,current,46,18,39.1,28.49,4.48,-4.9,0.619
3.0,30,3,30,False,1.5,False,current,10,4,40.0,5.96,4.48,-2.97,0.596
3.0,30,3,30,False,1.5,False,plus20,10,4,40.0,5.96,4.48,-2.97,0.596
3.0,30,3,30,True,1.5,False,plus9,10,4,40.0,5.96,4.48,-2.97,0.596
3.0,30,3,30,True,1.5,False,deep_prelondon,10,4,40.0,5.96,4.48,-2.97,0.596
3.0,30,3,30,True,1.5,False,plus6,10,4,40.0,5.96,4.48,-2.97,0.596
3.0,30,3,30,True,1.5,False,long_london,10,4,40.0,5.96,4.48,-2.97,0.596
3.5,30,3,25,False,1.0,True,long_london,38,14,36.8,27.18,4.48,-4.9,0.715
2.5,35,3,20,False,1.0,True,eu_open,23,10,43.5,12.33,4.48,-6.36,0.536
2.5,35,1,20,True,1.2,False,current,37,16,43.2,20.2,4.48,-5.85,0.546
2.5,35,3,30,True,0.0,True,deep_prelondon,23,10,43.5,12.33,4.48,-4.9,0.536
3.0,25,3,30,False,1.5,False,long_london,10,4,40.0,5.96,4.48,-2.97,0.596
3.0,25,3,30,True,1.5,False,none,10,4,40.0,5.96,4.48,-2.97,0.596
3.0,25,3,30,True,1.5,False,current,10,4,40.0,5.96,4.48,-2.97,0.596
3.0,25,3,30,False,1.5,False,plus6,10,4,40.0,5.96,4.48,-2.97,0.596
3.0,25,3,30,True,1.5,False,plus20,10,4,40.0,5.96,4.48,-2.97,0.596
3.0,25,3,30,True,1.5,False,plus9,10,4,40.0,5.96,4.48,-2.97,0.596
3.0,25,3,30,True,1.5,False,plus6,10,4,40.0,5.96,4.48,-2.97,0.596
3.0,25,3,30,True,1.5,False,deep_prelondon,10,4,40.0,5.96,4.48,-2.97,0.596
3.0,25,3,30,True,1.5,False,long_london,10,4,40.0,5.96,4.48,-2.97,0.596
2.5,30,3,25,False,1.2,True,long_london,30,13,43.3,16.2,4.48,-5.93,0.54
2.5,30,3,20,True,1.2,False,eu_open,32,14,43.8,17.91,4.48,-7.81,0.56
3.0,25,3,30,False,1.5,False,none,10,4,40.0,5.96,4.48,-2.97,0.596
4.0,35,3,0,False,0.0,False,plus6,35,12,34.3,27.06,4.47,-6.79,0.773
3.5,35,2,25,False,1.0,False,deep_prelondon,33,12,36.4,22.36,4.47,-4.9,0.677
3.5,35,2,20,False,1.0,False,deep_prelondon,33,12,36.4,22.36,4.47,-3.94,0.677
3.5,35,2,0,False,1.0,True,none,33,12,36.4,22.36,4.47,-3.94,0.677
4.0,35,2,25,False,1.0,False,plus9,35,12,34.3,27.06,4.47,-5.85,0.773
4.0,30,2,30,True,1.0,True,eu_open,38,13,34.2,29.51,4.47,-4.9,0.777
3.5,35,2,0,True,1.0,True,none,33,12,36.4,22.36,4.47,-3.94,0.677
3.5,35,1,30,False,1.0,False,deep_prelondon,39,14,35.9,25.91,4.47,-4.9,0.664
2.0,25,2,0,False,1.2,False,plus20,68,33,48.5,35.22,4.47,-10.68,0.518
4.0,35,2,25,False,1.0,False,long_london,35,12,34.3,27.06,4.47,-5.85,0.773
3.0,35,1,30,True,1.0,False,current,41,16,39.0,24.82,4.47,-3.94,0.605
3.0,35,1,30,True,1.0,False,plus6,41,16,39.0,24.82,4.47,-3.94,0.605
1.5,30,3,25,False,1.2,True,long_london,31,17,54.8,11.9,4.46,-3.94,0.384
3.5,35,1,25,True,1.2,False,deep_prelondon,30,11,36.7,20.62,4.46,-10.08,0.687
2.5,30,3,20,True,1.2,True,plus6,30,13,43.3,16.2,4.46,-6.87,0.54
2.5,30,3,20,True,1.2,True,current,30,13,43.3,16.2,4.46,-6.87,0.54
4.0,25,2,30,False,1.2,True,plus6,35,12,34.3,27.06,4.46,-10.55,0.773
4.0,30,2,25,True,1.2,True,eu_open,32,11,34.4,24.65,4.46,-5.85,0.77
4.0,25,2,30,False,1.2,True,current,35,12,34.3,27.06,4.46,-10.55,0.773
4.0,35,3,20,True,1.0,False,plus20,29,10,34.5,22.29,4.46,-4.9,0.769
1.5,30,2,30,True,1.2,True,none,31,17,54.8,11.9,4.46,-4.9,0.384
3.5,35,1,30,False,1.0,False,plus20,39,14,35.9,25.91,4.46,-3.94,0.664
2.5,30,3,20,True,1.2,True,plus20,30,13,43.3,16.2,4.46,-6.87,0.54
2.0,35,3,0,True,0.0,True,plus9,29,14,48.3,13.48,4.46,-4.9,0.465
1.5,35,3,0,True,0.0,True,long_london,31,17,54.8,11.9,4.46,-4.9,0.384
3.0,35,2,25,True,0.0,True,long_london,28,11,39.3,16.68,4.46,-2.97,0.596
3.0,35,2,25,True,0.8,True,long_london,28,11,39.3,16.68,4.46,-2.97,0.596
1.5,35,2,25,False,1.2,True,deep_prelondon,22,12,54.5,8.13,4.46,-2.97,0.37
1.5,35,2,25,True,1.2,False,current,33,18,54.5,12.44,4.46,-4.9,0.377
4.0,30,2,20,True,1.2,True,eu_open,32,11,34.4,24.65,4.46,-5.85,0.77
1.5,35,2,25,True,1.2,True,deep_prelondon,22,12,54.5,8.13,4.46,-2.97,0.37
3.5,30,3,30,False,1.0,False,eu_open,52,19,36.5,37.98,4.46,-5.45,0.73
1.5,35,2,25,True,1.2,False,plus6,33,18,54.5,12.44,4.46,-4.9,0.377
3.0,35,1,30,False,1.0,True,eu_open,38,15,39.5,23.64,4.46,-4.0,0.622
2.0,35,3,0,True,0.8,True,plus9,29,14,48.3,13.48,4.46,-4.9,0.465
1.5,35,2,25,True,1.2,False,plus9,33,18,54.5,12.44,4.46,-4.9,0.377
2.5,35,2,0,False,1.2,False,current,30,13,43.3,16.2,4.45,-6.36,0.54
3.0,25,3,20,False,1.2,False,deep_prelondon,56,22,39.3,36.15,4.45,-6.79,0.646
3.0,35,3,20,False,1.0,False,plus20,33,13,39.4,20.11,4.45,-6.9,0.609
3.0,35,3,30,True,1.0,False,deep_prelondon,28,11,39.3,16.68,4.45,-5.91,0.596
2.5,35,2,25,False,1.0,True,plus20,28,12,42.9,14.51,4.45,-2.97,0.518
2.5,35,1,25,False,1.2,True,deep_prelondon,30,13,43.3,16.2,4.45,-9.15,0.54
2.5,35,2,0,False,1.2,False,plus6,30,13,43.3,16.2,4.45,-6.36,0.54
3.5,30,3,30,True,0.8,True,deep_prelondon,44,16,36.4,30.87,4.45,-4.9,0.702
3.0,30,3,20,True,1.2,False,plus20,35,14,40.0,22.48,4.45,-11.41,0.642
3.0,30,3,20,True,1.2,False,current,35,14,40.0,22.48,4.45,-11.41,0.642
3.0,30,3,20,True,1.2,False,plus6,35,14,40.0,22.48,4.45,-11.41,0.642
2.5,35,2,0,True,1.2,False,plus6,30,13,43.3,16.2,4.45,-6.36,0.54
1.5,35,2,0,False,1.2,False,deep_prelondon,33,18,54.5,12.44,4.45,-3.94,0.377
1.5,35,1,30,True,1.2,False,plus20,35,19,54.3,12.98,4.45,-3.98,0.371
2.5,35,2,0,True,1.2,False,plus9,30,13,43.3,16.2,4.45,-6.36,0.54
2.5,35,2,0,True,1.2,False,current,30,13,43.3,16.2,4.45,-6.36,0.54
2.5,35,2,25,True,1.0,True,plus20,28,12,42.9,14.51,4.45,-2.97,0.518
2.5,35,2,25,True,1.0,True,plus6,28,12,42.9,14.51,4.45,-2.97,0.518
1.5,35,2,30,False,0.0,True,plus20,35,19,54.3,12.98,4.45,-3.94,0.371
2.5,35,2,0,False,1.2,False,plus9,30,13,43.3,16.2,4.45,-6.36,0.54
2.5,35,2,25,False,1.0,True,current,28,12,42.9,14.51,4.45,-2.97,0.518
2.5,35,2,25,False,1.0,True,plus6,28,12,42.9,14.51,4.45,-2.97,0.518
2.5,35,2,25,True,1.0,True,current,28,12,42.9,14.51,4.45,-2.97,0.518
3.5,30,3,20,False,1.2,True,deep_prelondon,30,11,36.7,20.62,4.44,-6.0,0.687
4.0,35,3,20,False,0.8,False,plus6,35,12,34.3,27.06,4.44,-6.79,0.773
3.0,35,3,20,True,1.0,False,plus9,33,13,39.4,20.11,4.44,-5.96,0.609
3.0,35,3,20,True,1.0,False,current,33,13,39.4,20.11,4.44,-5.96,0.609
3.0,35,3,20,False,1.0,False,plus9,33,13,39.4,20.11,4.44,-5.96,0.609
3.0,35,3,20,True,1.0,False,plus6,33,13,39.4,20.11,4.44,-5.96,0.609
4.0,30,3,30,False,1.2,True,deep_prelondon,26,9,34.6,19.98,4.44,-8.74,0.768
4.0,30,3,30,False,1.2,True,none,26,9,34.6,19.98,4.44,-8.74,0.768
2.5,30,3,0,True,0.0,True,plus6,58,25,43.1,33.06,4.44,-8.23,0.57
3.5,35,2,25,True,0.0,False,none,47,17,36.2,32.75,4.44,-4.9,0.697
2.5,35,2,20,True,0.8,True,none,35,15,42.9,18.46,4.44,-6.36,0.527
1.5,35,3,25,False,0.0,True,current,31,17,54.8,11.9,4.44,-3.47,0.384
3.5,35,1,30,False,1.0,False,plus9,39,14,35.9,25.91,4.44,-3.94,0.664
2.5,35,2,20,False,0.8,True,none,35,15,42.9,18.46,4.44,-6.36,0.527
3.0,35,3,0,False,1.0,False,plus6,33,13,39.4,20.11,4.44,-5.96,0.609
3.0,35,3,0,False,1.0,False,plus9,33,13,39.4,20.11,4.44,-5.96,0.609
1.5,35,3,25,False,0.0,True,plus6,31,17,54.8,11.9,4.44,-3.47,0.384
2.5,35,1,0,False,1.2,False,eu_open,30,13,43.3,16.2,4.44,-6.79,0.54
3.0,35,3,0,True,1.0,False,plus6,33,13,39.4,20.11,4.44,-5.96,0.609
2.5,35,1,0,True,1.2,False,eu_open,30,13,43.3,16.2,4.44,-6.79,0.54
1.5,35,3,0,False,0.8,True,plus20,31,17,54.8,11.9,4.44,-4.9,0.384
3.0,35,3,0,False,1.0,False,current,33,13,39.4,20.11,4.44,-5.96,0.609
3.0,30,3,0,True,0.8,True,eu_open,61,24,39.3,40.15,4.44,-7.78,0.658
3.0,35,3,0,True,1.0,False,current,33,13,39.4,20.11,4.44,-5.96,0.609
3.0,35,3,0,True,1.0,False,plus9,33,13,39.4,20.11,4.44,-5.96,0.609
3.5,35,3,30,False,0.8,False,eu_open,33,12,36.4,22.36,4.44,-4.9,0.677
3.0,35,1,25,True,1.2,False,long_london,33,13,39.4,20.11,4.44,-9.62,0.609
1.5,35,3,25,False,1.2,False,none,33,18,54.5,12.44,4.44,-3.94,0.377
3.5,35,2,25,False,0.8,False,none,47,17,36.2,32.75,4.44,-4.9,0.697
3.0,35,2,25,False,1.0,True,current,28,11,39.3,16.68,4.43,-2.97,0.596
2.5,35,2,25,False,0.8,True,deep_prelondon,28,12,42.9,14.51,4.43,-2.97,0.518
4.0,30,3,30,False,1.0,True,eu_open,38,13,34.2,29.51,4.43,-4.9,0.777
3.5,30,3,25,False,1.2,True,eu_open,30,11,36.7,20.62,4.43,-5.85,0.687
4.0,30,2,30,False,1.2,True,plus20,26,9,34.6,19.98,4.43,-7.82,0.768
4.0,30,2,30,False,1.2,True,plus9,26,9,34.6,19.98,4.43,-7.82,0.768
4.0,30,2,30,False,1.2,True,current,26,9,34.6,19.98,4.43,-7.82,0.768
3.5,35,1,20,False,1.2,True,deep_prelondon,33,12,36.4,22.36,4.43,-6.94,0.677
3.5,30,3,0,False,1.2,True,eu_open,30,11,36.7,20.62,4.43,-5.85,0.687
4.0,30,2,30,False,1.2,True,long_london,26,9,34.6,19.98,4.43,-7.82,0.768
4.0,35,3,25,False,0.8,False,plus6,35,12,34.3,27.06,4.43,-6.04,0.773
2.5,35,2,25,True,0.8,True,deep_prelondon,28,12,42.9,14.51,4.43,-2.97,0.518
3.0,30,2,20,True,1.2,True,eu_open,30,12,40.0,18.98,4.43,-6.9,0.633
3.0,35,2,25,False,1.0,True,plus9,28,11,39.3,16.68,4.43,-2.97,0.596
3.5,30,3,20,False,1.2,True,eu_open,30,11,36.7,20.62,4.43,-5.85,0.687
3.0,35,2,25,False,1.0,True,plus6,28,11,39.3,16.68,4.43,-2.97,0.596
4.0,30,2,30,False,1.2,True,plus6,26,9,34.6,19.98,4.43,-7.82,0.768
1.5,30,3,30,False,1.2,True,none,31,17,54.8,11.9,4.42,-4.9,0.384
2.0,35,3,0,True,0.0,True,long_london,27,13,48.1,12.38,4.42,-4.9,0.459
3.0,35,2,25,False,0.8,True,deep_prelondon,28,11,39.3,16.68,4.42,-2.97,0.596
1.5,25,1,20,True,1.5,False,deep_prelondon,22,12,54.5,8.13,4.42,-2.97,0.37
1.5,25,1,20,True,1.5,False,current,22,12,54.5,8.13,4.42,-2.97,0.37
